ASX Code,Security Group Code,Issuer Full Name,Product Description,Last Price($),Business Date,Year,Company Name,Sub-Industry,Splits,Dividends
GUF,EQY,GUILDFORD COAL LIMITED,ORDINARY,0.065,2014-06-30 00:00:00,2014,,,1.0,0.0
GUL,EQY,GULLEWA LIMITED,ORDINARY,0.02,2014-06-26 10:38:24,2014,Gullewa Limited Ordinary,Integrated  Mining,1.0,0.0
GUN,EQY,GUNSON RESOURCES LIMITED,ORDINARY,0.012,2014-06-30 00:00:00,2014,,,1.0,0.0
GWA,EQY,GWA GROUP LIMITED.,ORDINARY,2.63,2014-06-30 00:00:00,2014,GWA Group Limited Ordinary,Construction Supplies & Fixtures,1.0,0.0
GWR,EQY,GWR GROUP LIMITED,ORDINARY,0.145,2014-06-30 00:00:00,2014,GWR Group Limited Ordinary,Integrated  Mining,1.0,0.0
GXL,EQY,GREENCROSS LIMITED,ORDINARY,9.24,2014-06-30 00:00:00,2014,,,1.0,0.0
GXN,EQY,GLOBAL METALS EXPLORATION NL,ORDINARY,0.005,2013-09-30 10:04:19,2014,,,1.0,0.0
GXY,EQY,GALAXY RESOURCES LIMITED,ORDINARY,0.053,2014-06-30 00:00:00,2014,,,1.0,0.0
GZL,EQY,GAZAL CORPORATION LIMITED,ORDINARY,2.75,2014-06-27 10:50:24,2014,,,1.0,0.0
HAO,EQY,HAOMA MINING NL,ORDINARY,0.16,2014-06-27 10:04:39,2014,,,1.0,0.0
HAR,EQY,HARANGA RESOURCES LIMITED,ORDINARY,0.04,2014-06-30 00:00:00,2014,Haranga Resources Limited Ordinary,Integrated  Mining,1.0,0.0
HAS,EQY,HASTINGS RARE METALS LTD,ORDINARY,0.05,2014-06-30 00:00:00,2014,Hastings Technology Metals Ltd Ordinary,Precious Metals & Minerals,1.0,0.86
HAV,EQY,HAVILAH RESOURCES NL,ORDINARY,0.16,2014-06-30 00:00:00,2014,Havilah Resources Limited Ordinary,Integrated  Mining,1.0,0.0
HAW,EQY,HAWTHORN RESOURCES LIMITED,ORDINARY,0.022,2014-06-30 00:00:00,2014,Hawthorn Resources Limited Ordinary,Integrated  Mining,1.0,0.0
HAZ,EQY,HAZELWOOD RESOURCES LTD,ORDINARY,0.036,2014-06-30 00:00:00,2014,,,1.0,0.0
HCH,EQY,HOT CHILI LIMITED,ORDINARY,0.185,2014-06-30 00:00:00,2014,HOT Chili Limited Ordinary,Specialty Mining & Metals,1.0,0.0
HCT,EQY,HOLISTA COLLTECH LIMITED,ORDINARY,0.06,2014-06-27 10:04:40,2014,Holista Colltech Limited Ordinary,Biotechnology & Medical Research,1.0,0.0
HDG,EQY,HODGES RESOURCES LIMITED,ORDINARY,0.012,2014-06-30 00:00:00,2014,,,1.0,0.0
HDX,EQY,HUGHES DRILLING LIMITED,ORDINARY,0.19,2014-06-30 00:00:00,2014,,,1.0,0.0
HEG,EQY,HILL END GOLD LIMITED,ORDINARY,0.004,2014-06-30 00:00:00,2014,,,1.0,0.0
HFA,EQY,HFA HOLDINGS LIMITED,ORDINARY,1.05,2014-06-30 00:00:00,2014,,,1.0,0.0
HFR,EQY,HIGHFIELD RESOURCES LIMITED,ORDINARY,0.575,2014-06-30 00:00:00,2014,Highfield Resources Limited Ordinary,Agricultural Chemicals,1.0,0.0
HGG,EQY,HENDERSON GROUP PLC.,CDI 1:1,4.3,2014-06-30 00:00:00,2014,,,1.0,0.0
HGL,EQY,HUDSON INVESTMENT GROUP LIMITED,ORDINARY,0.05,2014-06-24 11:52:05,2014,Hudson Investment Group Limited Ordinary,"Real Estate Rental, Devel & Operations",1.0,0.0
HGO,EQY,HILLGROVE RESOURCES LIMITED,ORDINARY,0.079,2014-06-30 00:00:00,2014,Hillgrove Resources Limited Ordinary,Specialty Mining & Metals,1.0,0.0
HHL,EQY,HUNTER HALL INTERNATIONAL LIMITED                           ,ORDINARY,1.985,2014-06-30 00:00:00,2014,,,1.0,0.0
HHM,EQY,HAMPTON HILL MINING NL,ORDINARY,0.023,2014-06-30 00:00:00,2014,,,1.0,0.0
HHV,EQY,HUNTER HALL GLOBAL VALUE LIMITED,ORDINARY,1.01,2014-06-30 00:00:00,2014,,,1.0,0.0
HHY,EQY,HASTINGS HIGH YIELD FUND,ORDINARY UNITS,0.33,2014-06-30 00:00:00,2014,,,1.0,0.0
HIG,EQY,HIGHLANDS PACIFIC LIMITED,ORDINARY,0.046,2014-06-30 00:00:00,2014,,,1.0,0.36
HIL,EQY,HILLS LIMITED,ORDINARY,1.735,2014-06-30 00:00:00,2014,,,1.0,0.0
HIT,EQY,HITECH GROUP AUSTRALIA LIMITED,ORDINARY            ,0.061,2014-06-24 11:47:00,2014,Hitech Group Australia Limited Ordinary,Employment Services,1.0,0.0
HLO,EQY,HELLOWORLD LIMITED,ORDINARY,0.275,2014-06-30 00:00:00,2014,Helloworld Travel Limited Ordinary,Leisure & Recreation,1.0,0.0
HLS,EQY,HILLCREST LITIGATION SERVICES LIMITED.,ORDINARY,0.006,2014-06-20 12:57:46,2014,Healius Limited Ordinary,Healthcare Facilities & Services,1.0,0.0
HLX,EQY,HELIX RESOURCES LIMITED,ORDINARY,0.026,2014-06-30 00:00:00,2014,Helix Resources Limited Ordinary,Integrated  Mining,1.0,0.0
HMX,EQY,HAMMER METALS LIMITED,ORDINARY,0.1,2014-06-30 00:00:00,2014,Hammer Metals Limited Ordinary,Integrated  Mining,1.0,0.0
HNG,EQY,HGL LIMITED,ORDINARY,0.55,2014-06-27 10:58:20,2014,Hancock & Gore Ltd Ordinary,Electrical Components & Equipment,1.0,0.0
HNR,EQY,HANNANS REWARD LIMITED,ORDINARY,0.005,2014-06-27 11:05:09,2014,,,1.0,0.0
HOG,EQY,HAWKLEY OIL AND GAS LIMITED,ORDINARY,0.017,2014-06-30 00:00:00,2014,,,1.0,0.56
HOM,EQY,HOMELOANS LIMITED                                           ,ORDINARY,0.75,2014-06-27 10:34:38,2014,,,1.0,0.0
HOR,EQY,HORSESHOE METALS LIMITED,ORDINARY,0.017,2014-06-30 00:00:00,2014,Horseshoe Metals Limited Ordinary,Integrated  Mining,1.0,0.0
HPI,EQY,HOTEL PROPERTY INVESTMENTS,STAPLED,2.05,2014-06-30 00:00:00,2014,Hotel Property Investments Ordinary/Units Stapled Securities,Specialized REITs,1.0,0.0
HPR,EQY,HIGH PEAK ROYALTIES LIMITED,ORDINARY,0.2,2014-06-27 10:42:56,2014,High Peak Royalties Limited Ordinary,Oil & Gas Exploration and Production,1.0,0.0
HRL,EQY,HOT ROCK LIMITED,ORDINARY,0.005,2014-06-30 00:00:00,2014,,,1.0,0.4
HRR,EQY,HERON RESOURCES LIMITED,ORDINARY,0.105,2014-06-30 00:00:00,2014,,,1.0,0.0
HRS,EQY,HUDSON RESOURCES LIMITED                                    ,ORDINARY,0.03,2014-06-25 15:46:49,2014,,,1.0,0.0
HSK,EQY,HEEMSKIRK CONSOLIDATED LIMITED,ORDINARY,0.078,2014-06-30 00:00:00,2014,,,1.0,0.0
HSN,EQY,HANSEN TECHNOLOGIES LIMITED,ORDINARY,1.265,2014-06-30 00:00:00,2014,Hansen Technologies Limited Ordinary,Software,1.0,0.0
HTA,EQY,HUTCHISON TELECOMMUNICATIONS (AUSTRALIA) LIMITED,ORDINARY,0.07,2014-06-30 00:00:00,2014,Hutchison Telecommunications (Australia) Limited Ordinary,Wireless Telecommunications Services,1.5,0.43
HUB,EQY,HUB24 LIMITED,ORDINARY,0.815,2014-06-30 00:00:00,2014,Hub24 Limited Ordinary,Investment Banking & Brokerage Services,1.0,0.0
HVN,EQY,HARVEY NORMAN HOLDINGS LIMITED,ORDINARY,3.1,2014-06-30 00:00:00,2014,Harvey Norman Holdings Limited Ordinary,Department Stores,1.0,0.0
HZN,EQY,HORIZON OIL LIMITED,ORDINARY,0.35,2014-06-30 00:00:00,2014,Horizon Oil Limited Ordinary,Oil & Gas Exploration and Production,1.0,0.0
IAA,EQY,ISHARES ASIA 50 ETF,CDI 1:1,51.42,2014-06-30 00:00:00,2014,iShares Asia 50 ETF,,1.0,0.0
IAB,EQY,INABOX GROUP LIMITED,ORDINARY,1.3,2014-06-24 10:04:25,2014,,,1.0,0.0
IAF,EQY,ISHARES UBS COMPOSITE BOND ETF,ETF UNITS,103.96,2014-06-30 00:00:00,2014,iShares Core Composite Bond ETF,,1.0,0.0
IAG,EQY,INSURANCE AUSTRALIA GROUP LIMITED                           ,ORDINARY,5.84,2014-06-30 00:00:00,2014,Insurance Australia Group Limited Ordinary,Property & Casualty Insurance,1.0,0.0
IAGPC,EQY,INSURANCE AUSTRALIA GROUP LIMITED                           ,CONV PREF SHS,106.44,2014-06-30 00:00:00,2014,,,1.0,0.0
IAT,EQY,IATIA LIMITED,ORDINARY,0.016,2010-01-07 12:34:14,2014,,,1.0,0.36
IAU,EQY,INTREPID MINES LIMITED,ORDINARY,0.24,2014-06-30 00:00:00,2014,,,1.0,0.0
IAW,EQY,ILH GROUP LIMITED,ORDINARY,0.043,2014-06-30 00:00:00,2014,,,1.0,0.0
IBC,EQY,IRONBARK CAPITAL LIMITED,ORDINARY,0.55,2014-06-27 10:04:39,2014,Ironbark Capital Limited Ordinary,Investment Management & Fund Operators,1.0,0.0
IBG,EQY,IRONBARK ZINC LTD,ORDINARY,0.067,2014-06-30 00:00:00,2014,Ironbark Zinc Ltd Ordinary,Specialty Mining & Metals,1.0,0.0
IBK,EQY,ISHARES MSCI BRIC ETF,CDI 1:1,41.09,2014-06-30 00:00:00,2014,,,1.0,0.0
IBY,EQY,IBUY GROUP LIMITED,ORDINARY,0.33,2014-06-30 00:00:00,2014,,,1.0,0.0
ICG,EQY,INCA MINERALS LIMITED,ORDINARY,0.021,2014-06-30 00:00:00,2014,Inca Minerals Limited Ordinary,Specialty Mining & Metals,1.0,0.0
ICN,EQY,ICON ENERGY LIMITED,ORDINARY,0.135,2014-06-30 00:00:00,2014,Icon Energy Limited Ordinary,Oil & Gas Exploration and Production,1.0,0.0
ICP,EQY,ICASH PAYMENT SYSTEMS LIMITED,ORDINARY,0.093,2014-06-24 14:57:18,2014,,,1.0,0.0
ICQ,EQY,ICAR ASIA LIMITED,ORDINARY,1.63,2014-06-30 00:00:00,2014,,,1.0,0.0
ICS,EQY,ICSGLOBAL LIMITED,ORDINARY,0.043,2014-06-23 11:06:40,2014,,,1.0,0.0
ICT,EQY,ICOLLEGE LIMITED,ORDINARY,0.175,2014-06-30 00:00:00,2014,,,1.0,0.0
ICX,EQY,INTERNATIONAL COAL LIMITED,ORDINARY,0.04,2014-06-30 00:00:00,2014,,,1.0,0.0
ICZ,EQY,INDUS COAL LIMITED,ORDINARY,0.064,2014-06-30 00:00:00,2014,,,1.0,0.0
IDC,EQY,INDOCHINE MINING LIMITED,ORDINARY,0.027,2014-06-30 00:00:00,2014,,,1.0,0.0
IDM,EQY,IDM INTERNATIONAL LTD,ORDINARY,0.039,2012-10-01 10:04:44,2014,,,1.0,0.0
IDO,EQY,INDO MINES LIMITED,ORDINARY,0.047,2014-06-30 00:00:00,2014,,,1.0,0.0
IDP,EQY,INDOPAC HOLDINGS LIMITED,ORDINARY,0.002,2010-05-19 14:03:15,2014,,,1.0,0.0
IDR,EQY,INDUSTRIA REIT,STAPLED,1.94,2014-06-30 00:00:00,2014,,,1.0,0.0
IDT,EQY,IDT AUSTRALIA LIMITED,ORDINARY,0.2,2014-06-30 00:00:00,2014,IDT Australia Limited Ordinary,Biotechnology & Medical Research,1.0,1.03
IDZ,EQY,INDOOR SKYDIVE AUSTRALIA GROUP LIMITED,ORDINARY,0.68,2014-06-30 00:00:00,2014,,,1.0,0.0
IEC,EQY,INTRA ENERGY CORPORATION LIMITED,ORDINARY,0.027,2014-06-30 00:00:00,2014,Intra Energy Corporation Limited Ordinary,Coal,1.0,0.0
IEM,EQY,ISHARES MSCI EMERGING MARKETS ETF,CDI 1:1,46.03,2014-06-30 00:00:00,2014,iShares MSCI Emerging Markets ETF,,1.0,0.0
IEQ,EQY,INTERNATIONAL EQUITIES CORPORATION LIMITED.,ORDINARY            ,0.06,2014-06-05 11:30:06,2014,International Equities Corporation Limited Ordinary,Real Estate Services,1.0,0.0
IEU,EQY,ISHARES EUROPE ETF,CDI 1:1,51.6,2014-06-30 00:00:00,2014,iShares Europe ETF,,1.0,0.0
IFE,EQY,IRONCLAD MINING LIMITED,ORDINARY,0.068,2014-06-30 00:00:00,2014,,,1.0,0.0
IFL,EQY,IOOF HOLDINGS LIMITED,ORDINARY,8.4,2014-06-30 00:00:00,2014,Insignia Financial Ltd Ordinary,Investment Management & Fund Operators,1.0,0.0
IFM,EQY,INFOMEDIA LTD                                               ,ORDINARY,0.75,2014-06-30 00:00:00,2014,Infomedia Ltd Ordinary,Software,1.0,0.0
IFN,EQY,INFIGEN ENERGY,STAPLED SECURITIES,0.24,2014-06-30 00:00:00,2014,,,1.0,0.0
IFS,EQY,IFS CONSTRUCTION SERVICES LTD,ORDINARY,0.032,2012-08-30 15:59:15,2014,,,1.0,0.0
IFZ,EQY,INFRATIL LIMITED,ORDINARY,2.1,2014-06-05 10:41:11,2014,,,1.0,0.0
IGB,EQY,ISHARES UBS TREASURY ETF,ETF UNITS,102.7,2014-06-30 00:00:00,2014,iShares Treasury ETF,,1.0,0.0
IGO,EQY,INDEPENDENCE GROUP NL,ORDINARY,4.35,2014-06-30 00:00:00,2014,IGO Limited Ordinary,Specialty Mining & Metals,1.0,0.0
IGS,EQY,INTERNATIONAL GOLDFIELDS LIMITED...,ORDINARY,0.001,2014-06-30 00:00:00,2014,,,1.0,0.0
IHD,EQY,ISHARES S&P/ASX DIVIDEND OPPORTUNITIES ETF,ETF UNITS,16.86,2014-06-30 00:00:00,2014,iShares S&P/ASX DIV Opportunities ESG Screened ETF,,1.0,0.0
IHK,EQY,ISHARES MSCI HONG KONG ETF,CDI 1:1,22.18,2014-06-27 15:57:42,2014,,,1.0,0.0
IIL,EQY,INNATE IMMUNOTHERAPEUTICS LIMITED,ORDINARY,0.165,2014-06-30 00:00:00,2014,,,1.0,0.0
IIN,EQY,IINET LIMITED,ORDINARY,7.31,2014-06-30 00:00:00,2014,,,1.0,0.0
IJH,EQY,ISHARES CORE S&P MID-CAP ETF,CDI 1:1,151.09,2014-06-30 00:00:00,2014,iShares S&P MID-Cap ETF,,1.0,1.12
IJP,EQY,ISHARES MSCI JAPAN ETF,CDI 1:1,12.7,2014-06-30 00:00:00,2014,iShares MSCI Japan ETF,,1.0,0.0
IJR,EQY,ISHARES CORE S&P SMALL-CAP ETF,CDI 1:1,118.85,2014-06-30 00:00:00,2014,iShares S&P Small-Cap ETF,,1.0,0.77
IKO,EQY,ISHARES MSCI SOUTH KOREA CAPPED ETF,CDI 1:1,69.69,2014-06-30 00:00:00,2014,iShares MSCI South Korea ETF,,1.0,0.0
IKW,EQY,IKWEZI MINING LIMITED,ORDINARY,0.013,2014-06-30 00:00:00,2014,,,1.0,0.0
ILB,EQY,ISHARES UBS GOVERNMENT INFLATION ETF,ETF UNITS,108.28,2014-06-30 00:00:00,2014,iShares Government Inflation ETF,,1.0,0.0
ILC,EQY,ISHARES S&P/ASX 20 ETF,ISHARES S&P/ASX20,24.95,2014-06-30 00:00:00,2014,iShares S&P/ASX 20 ETF,,1.0,0.0
ILU,EQY,ILUKA RESOURCES LIMITED                                     ,ORDINARY,8.13,2014-06-30 00:00:00,2014,Iluka Resources Limited Ordinary,Specialty Mining & Metals,1.0,0.0
IMA,EQY,IMAGE RESOURCES NL,ORDINARY,0.135,2014-06-30 00:00:00,2014,Image Resources NL Ordinary,Integrated  Mining,1.0,0.0
IMC,EQY,IMMURON LIMITED,ORDINARY,0.005,2014-06-30 00:00:00,2014,Immuron Limited Ordinary,Pharmaceuticals,1.0,0.0
IMD,EQY,IMDEX LIMITED,ORDINARY,0.63,2014-06-30 00:00:00,2014,Imdex Limited Ordinary,Mining Support Services & Equipment,1.0,0.0
IMF,EQY,BENTHAM IMF LIMITED,ORDINARY,1.835,2014-06-30 00:00:00,2014,,,1.0,0.0
IMI,EQY,IM MEDICAL LTD,ORDINARY,0.001,2014-06-30 00:00:00,2014,Infinity Mining Limited Ordinary,Integrated  Mining,1.0,0.0
IMU,EQY,IMUGENE LIMITED,ORDINARY,0.013,2014-06-30 00:00:00,2014,Imugene Limited Ordinary,Biotechnology & Medical Research,1.0,0.0
INA,EQY,INGENIA COMMUNITIES GROUP,STAPLED SECURITIES,0.5,2014-06-30 00:00:00,2014,Ingenia Communities Group Ordinary/Units Stapled Securities,"Real Estate Rental, Devel & Operations",1.0,0.0
INL,EQY,INTEC LTD,ORDINARY,0.008,2014-06-30 00:00:00,2014,Innlanz Limited Ordinary,Other Specialty Retailers,1.0,0.0
IOF,EQY,INVESTA OFFICE FUND,STAPLED SECURITIES,3.4,2014-06-30 00:00:00,2014,,,1.0,0.0
IOG,EQY,INCREMENTAL OIL AND GAS LIMITED,ORDINARY,0.051,2014-06-30 00:00:00,2014,,,1.0,0.0
IOH,EQY,IRON ORE HOLDINGS LIMITED,ORDINARY,0.9,2014-06-30 00:00:00,2014,,,1.0,0.0
IOO,EQY,ISHARES GLOBAL 100 ETF,CDI 1:1,83.63,2014-06-30 00:00:00,2014,iShares Global 100 ETF,,1.0,0.73
IOZ,EQY,ISHARES MSCI AUSTRALIA 200 ETF,ISHARES MSCI AUS 200,23.5,2014-06-30 00:00:00,2014,iShares Core S&P/ASX 200 ETF,,1.0,0.0
IPB,EQY,IPB PETROLEUM LIMITED,ORDINARY,0.275,2014-06-30 00:00:00,2014,IPB Petroleum Limited Ordinary,Oil & Gas Exploration and Production,1.0,0.76
IPC,EQY,IMPERIAL PACIFIC LIMITED,ORDINARY,0.75,2014-06-23 14:00:33,2014,Imperial Pacific Limited Ordinary,Investment Management & Fund Operators,1.0,0.0
IPD,EQY,IMPEDIMED LIMITED,ORDINARY,0.185,2014-06-30 00:00:00,2014,Impedimed Limited Ordinary,Advanced Medical Equipment & Technology,1.0,0.0
IPE,EQY,IPE LIMITED,ORDINARY,0.495,2014-06-30 00:00:00,2014,,,1.0,0.0
IPL,EQY,INCITEC PIVOT LIMITED,ORDINARY,2.9,2014-06-30 00:00:00,2014,Incitec Pivot Limited Ordinary,Diversified Chemicals,1.0,0.0
IPP,EQY,IPROPERTY GROUP LIMITED,ORDINARY,3.06,2014-06-30 00:00:00,2014,,,1.0,0.0
IPT,EQY,IMPACT MINERALS LIMITED,ORDINARY,0.035,2014-06-30 00:00:00,2014,Impact Minerals Limited Ordinary,Integrated  Mining,1.0,0.0
IQE,EQY,INTUERI EDUCATION GROUP LIMITED,ORDINARY,2.44,2014-06-30 00:00:00,2014,,,1.0,0.0
IRC,EQY,INTERMIN RESOURCES LIMITED,ORDINARY,0.065,2014-06-30 00:00:00,2014,,,1.0,0.0
IRD,EQY,IRON ROAD LIMITED,ORDINARY,0.3,2014-06-30 00:00:00,2014,Iron Road Limited Ordinary,Steel,1.0,0.0
IRE,EQY,IRESS LIMITED,ORDINARY,8.19,2014-06-30 00:00:00,2014,Iress Limited Ordinary,Financial Technology (Fintech),1.0,0.0
IRG,EQY,INTEGRATED RESOURCES GROUP LIMITED,ORDINARY,0.002,2014-06-30 00:00:00,2014,,,1.0,0.0
IRI,EQY,INTEGRATED RESEARCH LIMITED,ORDINARY,0.995,2014-06-30 00:00:00,2014,Integrated Research Limited Ordinary,Software,1.0,0.0
IRL,EQY,INDIA RESOURCES LIMITED,ORDINARY,0.004,2014-06-30 00:00:00,2014,,,1.0,0.0
IRM,EQY,IRON MOUNTAIN MINING LIMITED,ORDINARY,0.014,2014-06-27 10:04:40,2014,,,2.08,4.84
IRN,EQY,INDOPHIL RESOURCES NL,ORDINARY,0.16,2014-06-30 00:00:00,2014,,,1.0,0.0
IRU,EQY,ISHARES RUSSELL 2000 ETF,CDI 1:1,125.69,2014-06-30 00:00:00,2014,,,1.0,0.0
ISD,EQY,ISENTIA GROUP LIMITED,ORDINARY,2.36,2014-06-30 00:00:00,2014,,,1.0,0.0
ISG,EQY,ISHARES MSCI SINGAPORE ETF,CDI 1:1,14.41,2014-06-30 00:00:00,2014,,,1.0,0.76
ISH,EQY,ISHINE INTERNATIONAL RESOURCES LIMITED,ORDINARY,0.215,2014-04-07 10:14:27,2014,,,1.0,0.0
ISN,EQY,ISONEA LIMITED,ORDINARY,0.235,2014-06-30 00:00:00,2014,,,1.0,0.0
ISO,EQY,ISHARES S&P/ASX SMALL ORDINARIES ETF,ISHARES SMALL ORDS,3.96,2014-06-30 00:00:00,2014,iShares S&P/ASX Small Ordinaries ETF,,1.0,0.0
ISU,EQY,ISELECT LIMITED.,ORDINARY,1.15,2014-06-30 00:00:00,2014,,,1.0,0.0
ITD,EQY,ITL LIMITED,ORDINARY,0.21,2014-06-30 00:00:00,2014,,,1.0,0.0
ITT,EQY,INTERMET RESOURCES LIMITED,ORDINARY,0.014,2014-06-30 00:00:00,2014,,,1.0,0.22
ITW,EQY,ISHARES MSCI TAIWAN ETF,CDI 1:1,16.75,2014-06-30 00:00:00,2014,,,1.0,0.98
IUL,EQY,IMAGINE UN LIMITED,ORDINARY,0.005,2009-02-26 13:46:42,2014,,,1.0,0.0
IVC,EQY,INVOCARE LIMITED,ORDINARY,10.11,2014-06-30 00:00:00,2014,,,1.0,0.03
IVE,EQY,ISHARES MSCI EAFE ETF,CDI 1:1,72.6,2014-06-30 00:00:00,2014,iShares MSCI Eafe ETF,,1.0,1.0699999999999998
IVO,EQY,INVIGOR GROUP LIMITED,ORDINARY,0.035,2014-06-27 12:13:41,2014,,,1.0,0.0
IVR,EQY,INVESTIGATOR RESOURCES LTD,ORDINARY,0.04,2014-06-30 00:00:00,2014,Investigator Resources Ltd Ordinary,Integrated  Mining,1.0,0.95
IVT,EQY,INVENTIS LIMITED,ORDINARY,0.005,2014-06-26 11:37:21,2014,Inventis Limited Ordinary,Business Support Supplies,1.0,0.0
IVV,EQY,ISHARES CORE S&P 500 ETF,CDI 1:1,209.08,2014-06-30 00:00:00,2014,iShares S&P 500 ETF,,1.0,2.0300000000000002
IVX,EQY,INVION LIMITED,ORDINARY,0.07,2014-06-30 00:00:00,2014,Invion Limited Ordinary,Biotechnology & Medical Research,1.0,0.0
IXI,EQY,ISHARES GLOBAL CONSUMER STAPLES ETF,CDI 1:1,95.12,2014-06-30 00:00:00,2014,iShares Global Consumer Staples ETF,,1.0,0.0
IXJ,EQY,ISHARES GLOBAL HEALTHCARE ETF,CDI 1:1,100.46,2014-06-30 00:00:00,2014,iShares Global Healthcare ETF,,1.0,0.39
IXP,EQY,ISHARES GLOBAL TELECOM ETF,CDI 1:1,67.11,2014-06-30 00:00:00,2014,,,1.0,1.08
IXR,EQY,IMX RESOURCES LIMITED,ORDINARY,0.022,2014-06-30 00:00:00,2014,Ionic Rare Earths Limited Ordinary,Precious Metals & Minerals,1.0,0.0
IZM,EQY,INTERCEPT MINERALS LTD,ORDINARY,0.004,2014-06-30 00:00:00,2014,,,1.0,0.0
IZZ,EQY,ISHARES CHINA LARGE-CAP ETF,CDI 1:1,39.55,2014-06-30 00:00:00,2014,iShares China Large-Cap ETF,,1.0,0.0
JAL,EQY,JAMESON RESOURCES LIMITED,ORDINARY,0.16,2014-06-30 00:00:00,2014,Jameson Resources Limited Ordinary,Coal,1.0,0.0
JAT,EQY,JATENERGY LIMITED,ORDINARY,0.018,2014-06-30 00:00:00,2014,Jatcorp Limited Ordinary,Food Retail & Distribution,1.0,0.0
JBH,EQY,JB HI-FI LIMITED,ORDINARY,18.3,2014-06-30 00:00:00,2014,JB HI-FI Limited Ordinary,Computers & Electronics Retailers,1.0,0.0
JCS,EQY,JCURVE SOLUTIONS LTD,ORDINARY,0.045,2014-06-30 00:00:00,2014,Jcurve Solutions Ltd Ordinary,IT Services & Consulting,1.0,0.32
JHC,EQY,JAPARA HEALTHCARE LIMITED,ORDINARY,2.35,2014-06-30 00:00:00,2014,,,1.0,0.0
JHX,EQY,JAMES HARDIE INDUSTRIES PLC,CHESS DEPOSITARY INT,13.84,2014-06-30 00:00:00,2014,James Hardie Industries PLC CDI 1:1,Construction Materials,1.0,0.4
JIN,EQY,JUMBO INTERACTIVE LIMITED,ORDINARY,1.3,2014-06-30 00:00:00,2014,Jumbo Interactive Limited Ordinary,Casinos & Gaming,1.0,0.0
JKA,EQY,JACKA RESOURCES LIMITED,ORDINARY,0.05,2014-06-30 00:00:00,2014,,,1.0,0.0
JPR,EQY,JUPITER ENERGY LIMITED,ORDINARY,0.4,2014-06-30 00:00:00,2014,Jupiter Energy Limited Ordinary,Oil & Gas Exploration and Production,1.0,0.0
JRL,EQY,JINDALEE RESOURCES LIMITED                                  ,ORDINARY,0.165,2014-06-30 00:00:00,2014,,,1.0,0.0
JRV,EQY,JERVOIS MINING LIMITED,ORDINARY,0.03,2014-06-30 00:00:00,2014,Jervois Global Limited Ordinary,Specialty Mining & Metals,1.0,0.0
JVG,EQY,JV GLOBAL LIMITED,ORDINARY,0.002,2014-06-19 11:25:52,2014,,,1.0,0.0
JYC,EQY,JOYCE CORPORATION LIMITED,ORDINARY,0.51,2014-06-30 00:00:00,2014,Joyce Corporation Ltd Ordinary,Home Furnishings Retailers,1.0,0.0
KAB,EQY,KABOKO MINING LIMITED,ORDINARY,0.001,2014-06-30 00:00:00,2014,,,1.0,0.0
KAM,EQY,K2 ASSET MANAGEMENT HOLDINGS LTD,ORDINARY,0.68,2014-06-30 00:00:00,2014,K2 Asset Management Holdings Ltd Ordinary,Investment Management & Fund Operators,1.0,0.0
KAR,EQY,KAROON GAS AUSTRALIA LIMITED,ORDINARY,3.07,2014-06-30 00:00:00,2014,Karoon Energy Ltd Ordinary,Oil & Gas Exploration and Production,1.0,0.52
KAS,EQY,KASBAH RESOURCES LIMITED,ORDINARY,0.08,2014-06-30 00:00:00,2014,,,1.0,0.0
KAT,EQY,KATANA CAPITAL LIMITED,ORDINARY,0.96,2014-06-30 00:00:00,2014,Katana Capital Limited Ordinary,Investment Management & Fund Operators,1.0,0.0
KBC,EQY,KEYBRIDGE CAPITAL LIMITED,ORDINARY,0.18,2014-06-30 00:00:00,2014,Keybridge Capital Limited Ordinary,Investment Management & Fund Operators,1.0,0.0
KBL,EQY,KBL MINING LIMITED,ORDINARY,0.039,2014-06-30 00:00:00,2014,,,1.0,0.0
KCN,EQY,KINGSGATE CONSOLIDATED LIMITED.,ORDINARY,0.86,2014-06-30 00:00:00,2014,Kingsgate Consolidated Limited Ordinary,Gold,1.0,0.0
KDL,EQY,KIMBERLEY DIAMONDS LTD,ORDINARY,0.14,2014-06-30 00:00:00,2014,,,1.0,0.0
KDR,EQY,KIDMAN RESOURCES LIMITED,ORDINARY,0.063,2014-06-30 00:00:00,2014,,,1.0,0.0
KEY,EQY,KEY PETROLEUM LIMITED,ORDINARY,0.013,2014-06-30 00:00:00,2014,Key Petroleum Limited Ordinary,Oil & Gas Exploration and Production,1.0,0.14
KFE,EQY,KOGI IRON LIMITED,ORDINARY,0.021,2014-06-30 00:00:00,2014,,,1.0,0.0
KFG,EQY,KINGFORM HEALTH HOMETEXTILE GROUP LIMITED,ORDINARY,0.19,2012-08-29 11:51:06,2014,,,1.0,0.0
KGD,EQY,KULA GOLD LIMITED,ORDINARY,0.08,2014-06-30 00:00:00,2014,Kula Gold Limited Ordinary,Gold,1.0,0.0
KGL,EQY,KGL RESOURCES LIMITED,ORDINARY,0.095,2014-06-30 00:00:00,2014,KGL Resources Limited Ordinary,Integrated  Mining,1.0,0.0
KGM,EQY,KALNORTH GOLD MINES LIMITED,ORDINARY,0.007,2014-06-30 00:00:00,2014,,,1.0,0.0
KIK,EQY,KAIRIKI ENERGY LIMITED,ORDINARY,0.008,2014-06-30 00:00:00,2014,,,1.0,0.0
